TF_ID	col_amp	TF_Symbol1	TF_Symbol2	Chr	Start	End	Effect	targetChr	targetStart	targetEnd	targetLen	targetID	targetID2	DistanceTSS	targetSymbol
AT1G79580	SMB_colamp	NAC	SMB	2	16617693	16617893	Promoter (<=1kb)	2	16618226	16619750	1525	AT2G39820	AT2G39820.1	-333	EIF6B
AT1G79580	SMB_colamp	NAC	SMB	2	19520491	19520691	Promoter (<=1kb)	2	19520752	19520864	113	AT2G47585	at2g47585	-61	MIR164A
AT1G79580	SMB_colamp	NAC	SMB	2	19398054	19398254	Promoter (<=1kb)	2	19398184	19399097	914	AT2G47245	AT2G47245.1	0	NA
AT1G79580	SMB_colamp	NAC	SMB	3	16805175	16805375	Promoter (<=1kb)	3	16801998	16804967	2970	AT3G45760	AT3G45760.2	-208	NTP5
AT1G79580	SMB_colamp	NAC	SMB	4	13552282	13552482	Promoter (1-2kb)	4	13548546	13550722	2177	AT4G26980	AT4G26980.1	-1560	AT4G26980
AT1G79580	SMB_colamp	NAC	SMB	1	1649081	1649281	Promoter (1-2kb)	1	1645300	1647435	2136	AT1G05560	AT1G05560.2	-1646	UGT75B1
AT1G79580	SMB_colamp	NAC	SMB	1	29117318	29117518	Promoter (<=1kb)	1	29114449	29117344	2896	AT1G77480	AT1G77480.1	0	AT1G77480
AT1G79580	SMB_colamp	NAC	SMB	1	24037117	24037317	Promoter (<=1kb)	1	24037475	24039177	1703	AT1G64690	AT1G64690.2	-158	BLT
AT1G79580	SMB_colamp	NAC	SMB	1	27077575	27077775	Promoter (<=1kb)	1	27078524	27080248	1725	AT1G71940	AT1G71940.2	-749	AT1G71940
AT1G79580	SMB_colamp	NAC	SMB	5	4757449	4757649	Promoter (<=1kb)	5	4757856	4762615	4760	AT5G14740	AT5G14740.3	-207	CA2
AT1G79580	SMB_colamp	NAC	SMB	5	20419522	20419722	Promoter (1-2kb)	5	20420951	20425604	4654	AT5G50170	AT5G50170.1	-1229	AT5G50170
AT1G79580	SMB_colamp	NAC	SMB	5	8652950	8653150	Promoter (1-2kb)	5	8648006	8651176	3171	AT5G25100	AT5G25100.2	-1774	TMN9
AT1G79580	SMB_colamp	NAC	SMB	2	12500313	12500513	Promoter (<=1kb)	2	12500424	12500884	461	AT2G08315	AT2G08315.1	0	NA
AT1G79580	SMB_colamp	NAC	SMB	2	12744356	12744556	Promoter (<=1kb)	2	12744277	12749596	5320	AT2G29890	AT2G29890.5	79	VLN1
AT1G79580	SMB_colamp	NAC	SMB	2	9000722	9000922	Promoter (<=1kb)	2	9000025	9000228	204	AT2G20921	AT2G20921.1	-494	AT2G20921
AT1G79580	SMB_colamp	NAC	SMB	3	3566538	3566738	Promoter (<=1kb)	3	3566517	3568975	2459	AT3G11385	AT3G11385.1	21	AT3G11385
AT1G79580	SMB_colamp	NAC	SMB	3	18486683	18486883	Promoter (<=1kb)	3	18487130	18488381	1252	AT3G49845	AT3G49845.1	-247	WIH3
AT1G79580	SMB_colamp	NAC	SMB	4	10564137	10564337	Promoter (<=1kb)	4	10564159	10565406	1248	AT4G19360	AT4G19360.1	0	AT4G19360
AT1G79580	SMB_colamp	NAC	SMB	4	5813508	5813708	Promoter (<=1kb)	4	5813998	5815119	1122	AT4G09120	AT4G09120.1	-290	ATL36
AT1G79580	SMB_colamp	NAC	SMB	1	7443061	7443261	Promoter (1-2kb)	1	7444749	7448483	3735	AT1G21270	AT1G21270.1	-1488	WAK2
AT1G79580	SMB_colamp	NAC	SMB	1	17884466	17884666	Promoter (<=1kb)	1	17881968	17883967	2000	AT1G48400	AT1G48400.1	-499	AT1G48400
AT1G79580	SMB_colamp	NAC	SMB	1	24084361	24084561	Promoter (<=1kb)	1	24085046	24085954	909	AT1G64800	AT1G64800.1	-485	AT1G64800
AT1G79580	SMB_colamp	NAC	SMB	1	27428332	27428532	Promoter (1-2kb)	1	27429916	27432003	2088	AT1G72890	AT1G72890.2	-1384	AT1G72890
AT1G79580	SMB_colamp	NAC	SMB	1	5079584	5079784	Promoter (1-2kb)	1	5075179	5077981	2803	AT1G14740	AT1G14740.1	-1603	TTA1
AT1G79580	SMB_colamp	NAC	SMB	5	64475	64675	Promoter (<=1kb)	5	61257	63936	2680	AT5G01180	AT5G01180.2	-539	NPF8.2
AT1G79580	SMB_colamp	NAC	SMB	5	25615639	25615839	Promoter (<=1kb)	5	25616625	25618478	1854	AT5G64000	AT5G64000.2	-786	SAL2
AT1G79580	SMB_colamp	NAC	SMB	5	26559257	26559457	Promoter (<=1kb)	5	26556275	26559452	3178	AT5G66540	AT5G66540.1	0	AT5G66540
AT1G79580	SMB_colamp	NAC	SMB	5	2881631	2881831	Promoter (<=1kb)	5	2880423	2881597	1175	AT5G09280	AT5G09280.1	-34	AT5G09280
AT1G79580	SMB_colamp	NAC	SMB	2	16215455	16215655	Promoter (<=1kb)	2	16214189	16215264	1076	AT2G38790	AT2G38790.1	-191	AT2G38790
AT1G79580	SMB_colamp	NAC	SMB	2	11921550	11921750	Promoter (1-2kb)	2	11913359	11920001	6643	AT2G27980	AT2G27980.1	-1549	AT2G27980
AT1G79580	SMB_colamp	NAC	SMB	3	403350	403550	Promoter (<=1kb)	3	404432	405656	1225	AT3G02180	AT3G02180.1	-882	SP1L3
AT1G79580	SMB_colamp	NAC	SMB	3	3046328	3046528	Promoter (1-2kb)	3	3040303	3044989	4687	AT3G09920	AT3G09920.4	-1339	PIP5K9
AT1G79580	SMB_colamp	NAC	SMB	3	4165398	4165598	Promoter (<=1kb)	3	4162757	4164733	1977	AT3G13010	AT3G13010.1	-665	AT3G13010
AT1G79580	SMB_colamp	NAC	SMB	3	6812917	6813117	Promoter (1-2kb)	3	6808585	6811808	3224	AT3G19600	AT3G19600.1	-1109	CPL5
AT1G79580	SMB_colamp	NAC	SMB	4	14363399	14363599	Promoter (<=1kb)	4	14364142	14364738	597	AT4G08065	AT4G08065.1	-543	NA
AT1G79580	SMB_colamp	NAC	SMB	1	21686988	21687188	Promoter (1-2kb)	1	21688935	21690290	1356	AT1G58380	AT1G58380.1	-1747	XW6
AT1G79580	SMB_colamp	NAC	SMB	1	20533793	20533993	Promoter (<=1kb)	1	20534874	20539189	4316	AT1G55040	AT1G55040.1	-881	SED1
AT1G79580	SMB_colamp	NAC	SMB	5	1990924	1991124	Promoter (1-2kb)	5	1987181	1989372	2192	AT5G06520	AT5G06520.1	-1552	AT5G06520
AT1G79580	SMB_colamp	NAC	SMB	5	2502286	2502486	Promoter (<=1kb)	5	2503125	2506688	3564	AT5G07830	AT5G07830.1	-639	GUS2
AT1G79580	SMB_colamp	NAC	SMB	2	19664644	19664844	Promoter (<=1kb)	2	19663916	19664767	852	AT2G48075	AT2G48075.1	0	AT2G48075
AT1G79580	SMB_colamp	NAC	SMB	2	934893	935093	Promoter (<=1kb)	2	934797	936862	2066	AT2G03110	AT2G03110.1	96	AT2G03110
AT1G79580	SMB_colamp	NAC	SMB	2	19292658	19292858	Promoter (1-2kb)	2	19289087	19291632	2546	AT2G46950	AT2G46950.2	-1026	CYP709B2
AT1G79580	SMB_colamp	NAC	SMB	2	1098957	1099157	Promoter (<=1kb)	2	1099070	1100202	1133	AT2G03610	AT2G03610.1	0	ATFDB8
AT1G79580	SMB_colamp	NAC	SMB	3	10716900	10717100	Promoter (1-2kb)	3	10718320	10718787	468	AT3G28590	AT3G28590.1	-1220	AT3G28590
AT1G79580	SMB_colamp	NAC	SMB	4	1545722	1545922	Promoter (1-2kb)	4	1542018	1544457	2440	AT4G03470	AT4G03470.1	-1265	AT4G03470
AT1G79580	SMB_colamp	NAC	SMB	4	7539308	7539508	Promoter (<=1kb)	4	7538934	7539244	311	AT4G05990	AT4G05990.1	-64	NA
AT1G79580	SMB_colamp	NAC	SMB	4	11651135	11651335	Promoter (1-2kb)	4	11653234	11654462	1229	AT4G21970	AT4G21970.1	-1899	AT4G21970
AT1G79580	SMB_colamp	NAC	SMB	4	16541665	16541865	Promoter (<=1kb)	4	16542242	16545194	2953	AT4G34650	AT4G34650.1	-377	SQS2
AT1G79580	SMB_colamp	NAC	SMB	4	2240961	2241161	Promoter (<=1kb)	4	2242072	2244930	2859	AT4G04510	AT4G04510.2	-911	RECEPTOR-LIKE PROTEIN KINASE
AT1G79580	SMB_colamp	NAC	SMB	1	20550837	20551037	Promoter (<=1kb)	1	20551452	20552633	1182	AT1G55070	AT1G55070.1	-415	AT1G55070
AT1G79580	SMB_colamp	NAC	SMB	1	23264704	23264904	Promoter (<=1kb)	1	23263214	23264399	1186	AT1G62820	AT1G62820.1	-305	CML14
AT1G79580	SMB_colamp	NAC	SMB	1	22664095	22664295	Promoter (<=1kb)	1	22660557	22664142	3586	AT1G61420	AT1G61420.5	0	AT1G61420
AT1G79580	SMB_colamp	NAC	SMB	1	19747864	19748064	Promoter (<=1kb)	1	19747847	19748383	537	AT1G53010	AT1G53010.1	17	ATL19
AT1G79580	SMB_colamp	NAC	SMB	1	2630868	2631068	Promoter (<=1kb)	1	2630891	2632871	1981	AT1G08340	AT1G08340.1	0	AT1G08340
AT1G79580	SMB_colamp	NAC	SMB	5	4850744	4850944	Promoter (<=1kb)	5	4850764	4853003	2240	AT5G14990	AT5G14990.1	0	AT5G14990
AT1G79580	SMB_colamp	NAC	SMB	5	17125160	17125360	Promoter (<=1kb)	5	17125455	17128934	3480	AT5G42710	AT5G42710.3	-95	TRM30
AT1G79580	SMB_colamp	NAC	SMB	5	345142	345342	Promoter (<=1kb)	5	345262	345614	353	AT5G00810	AT5G00810.1	0	NA
AT1G79580	SMB_colamp	NAC	SMB	2	10897857	10898057	Promoter (1-2kb)	2	10899348	10901231	1884	AT2G25605	AT2G25605.1	-1291	AT2G25605
AT1G79580	SMB_colamp	NAC	SMB	2	593519	593719	Promoter (<=1kb)	2	592160	593724	1565	AT2G02240	AT2G02240.1	5	MEE66
AT1G79580	SMB_colamp	NAC	SMB	3	1916784	1916984	Promoter (<=1kb)	3	1917131	1919959	2829	AT3G06330	AT3G06330.1	-147	AT3G06330
AT1G79580	SMB_colamp	NAC	SMB	3	19992683	19992883	Promoter (1-2kb)	3	19989292	19991186	1895	AT3G53990	AT3G53990.1	-1497	ATUSP
AT1G79580	SMB_colamp	NAC	SMB	4	11982446	11982646	Promoter (1-2kb)	4	11983974	11986016	2043	AT4G22810	AT4G22810.1	-1328	AHL24
AT1G79580	SMB_colamp	NAC	SMB	4	12662300	12662500	Promoter (<=1kb)	4	12662029	12662344	316	AT4G07275	AT4G07275.1	0	NA
AT1G79580	SMB_colamp	NAC	SMB	4	11448257	11448457	Promoter (<=1kb)	4	11445849	11447429	1581	AT4G21510	AT4G21510.1	-828	FBS2
AT1G79580	SMB_colamp	NAC	SMB	4	8081484	8081684	Promoter (<=1kb)	4	8080118	8081669	1552	AT4G13985	AT4G13985.1	0	FBD1
AT1G79580	SMB_colamp	NAC	SMB	4	14339870	14340070	Promoter (<=1kb)	4	14340951	14344951	4001	AT4G29100	AT4G29100.2	-881	BHLH68
AT1G79580	SMB_colamp	NAC	SMB	1	1878286	1878486	Promoter (<=1kb)	1	1875732	1877573	1842	AT1G06148	AT1G06148.1	-713	AT1G06148
AT1G79580	SMB_colamp	NAC	SMB	1	19284336	19284536	Promoter (1-2kb)	1	19279806	19282895	3090	AT1G51900	AT1G51900.1	-1441	ISTL12
AT1G79580	SMB_colamp	NAC	SMB	5	15141588	15141788	Promoter (<=1kb)	5	15141650	15143535	1886	AT5G38000	AT5G38000.1	0	AT5G38000
AT1G79580	SMB_colamp	NAC	SMB	5	16850811	16851011	Promoter (1-2kb)	5	16852628	16854224	1597	AT5G42180	AT5G42180.1	-1617	PER64
AT1G79580	SMB_colamp	NAC	SMB	2	7692990	7693190	Promoter (<=1kb)	2	7693596	7694746	1151	AT2G17710	AT2G17710.1	-406	AT2G17710
AT1G79580	SMB_colamp	NAC	SMB	2	14541972	14542172	Promoter (<=1kb)	2	14539373	14541617	2245	AT2G34500	AT2G34500.1	-355	CYP710A1
AT1G79580	SMB_colamp	NAC	SMB	3	9151533	9151733	Promoter (<=1kb)	3	9149528	9151334	1807	AT3G25120	AT3G25120.1	-199	AT3G25120
AT1G79580	SMB_colamp	NAC	SMB	3	6510423	6510623	Promoter (<=1kb)	3	6510982	6515108	4127	AT3G18890	AT3G18890.1	-359	TIC62
AT1G79580	SMB_colamp	NAC	SMB	3	4698016	4698216	Promoter (<=1kb)	3	4695886	4698141	2256	AT3G14170	AT3G14170.2	0	CORD1
AT1G79580	SMB_colamp	NAC	SMB	4	2693343	2693543	Promoter (<=1kb)	4	2693680	2694459	780	AT4G05260	AT4G05260.1	-137	AT4G05260
AT1G79580	SMB_colamp	NAC	SMB	1	25872266	25872466	Promoter (1-2kb)	1	25869876	25870420	545	AT1G68825	AT1G68825.2	-1846	RTFL15
AT1G79580	SMB_colamp	NAC	SMB	1	28385173	28385373	Promoter (1-2kb)	1	28382813	28383769	957	AT1G75590	AT1G75590.1	-1404	SAUR52
AT1G79580	SMB_colamp	NAC	SMB	1	23211148	23211348	Promoter (<=1kb)	1	23210441	23211389	949	AT1G62690	AT1G62690.2	41	AT1G62690
AT1G79580	SMB_colamp	NAC	SMB	1	21908749	21908949	Promoter (<=1kb)	1	21907177	21907955	779	AT1G59630	AT1G59630.1	-794	AT1G59630
AT1G79580	SMB_colamp	NAC	SMB	5	8593700	8593900	Promoter (<=1kb)	5	8591143	8593601	2459	AT5G24940	AT5G24940.1	-99	AT5G24940
AT1G79580	SMB_colamp	NAC	SMB	5	18873645	18873845	Promoter (1-2kb)	5	18875382	18876928	1547	AT5G46530	AT5G46530.1	-1537	AT5G46530
AT1G79580	SMB_colamp	NAC	SMB	2	7828136	7828336	Promoter (<=1kb)	2	7828976	7830898	1923	AT2G18000	AT2G18000.2	-640	TAF14
AT1G79580	SMB_colamp	NAC	SMB	2	9965558	9965758	Promoter (<=1kb)	2	9963809	9965414	1606	AT2G23400	AT2G23400.2	-144	CPT2
AT1G79580	SMB_colamp	NAC	SMB	2	12055311	12055511	Promoter (<=1kb)	2	12056213	12073132	16920	AT2G28290	AT2G28290.1	-702	SYD
AT1G79580	SMB_colamp	NAC	SMB	3	4466516	4466716	Promoter (<=1kb)	3	4467090	4468498	1409	AT3G13662	AT3G13662.1	-374	AT3G13662
AT1G79580	SMB_colamp	NAC	SMB	3	9278716	9278916	Promoter (<=1kb)	3	9278878	9279587	710	AT3G25550	AT3G25550.1	0	AT3G25550
AT1G79580	SMB_colamp	NAC	SMB	3	19667188	19667388	Promoter (<=1kb)	3	19664629	19666497	1869	AT3G53040	AT3G53040.1	-691	AT3G53040
AT1G79580	SMB_colamp	NAC	SMB	3	17945785	17945985	Promoter (<=1kb)	3	17943983	17945138	1156	AT3G48450	AT3G48450.2	-647	AT3G48450
AT1G79580	SMB_colamp	NAC	SMB	3	9980232	9980432	Promoter (<=1kb)	3	9978095	9979843	1749	AT3G27050	AT3G27050.1	-389	AT3G27050
AT1G79580	SMB_colamp	NAC	SMB	4	334482	334682	Promoter (<=1kb)	4	334573	336478	1906	AT4G00780	AT4G00780.1	0	AT4G00780
AT1G79580	SMB_colamp	NAC	SMB	4	5811078	5811278	Promoter (<=1kb)	4	5811115	5811846	732	AT4G09100	AT4G09100.1	0	ATL39
AT1G79580	SMB_colamp	NAC	SMB	4	13731148	13731348	Promoter (1-2kb)	4	13732832	13734531	1700	AT4G27460	AT4G27460.1	-1484	CBSX5
AT1G79580	SMB_colamp	NAC	SMB	4	13893787	13893987	Promoter (<=1kb)	4	13893915	13900630	6716	AT4G27910	AT4G27910.1	0	SDG16
AT1G79580	SMB_colamp	NAC	SMB	4	13555962	13556162	Promoter (1-2kb)	4	13550892	13554436	3545	AT4G26990	AT4G26990.1	-1526	AT4G26990
AT1G79580	SMB_colamp	NAC	SMB	1	542993	543193	Promoter (<=1kb)	1	543011	544057	1047	AT1G02575	AT1G02575.1	0	AT1G02575
AT1G79580	SMB_colamp	NAC	SMB	1	19810588	19810788	Promoter (1-2kb)	1	19812087	19813290	1204	AT1G53163	AT1G53163.1	-1299	AT1G53163
AT1G79580	SMB_colamp	NAC	SMB	1	20609875	20610075	Promoter (<=1kb)	1	20610119	20612378	2260	AT1G55250	AT1G55250.2	-44	HUB2
AT1G79580	SMB_colamp	NAC	SMB	1	9131989	9132189	Promoter (<=1kb)	1	9130013	9131779	1767	AT1G26390	AT1G26390.1	-210	ATBBE4
AT1G79580	SMB_colamp	NAC	SMB	5	24352628	24352828	Promoter (<=1kb)	5	24353562	24356971	3410	AT5G60580	AT5G60580.1	-734	AT5G60580
AT1G79580	SMB_colamp	NAC	SMB	5	816841	817041	Promoter (<=1kb)	5	815610	816670	1061	AT5G03350	AT5G03350.1	-171	SAI-LLP1
AT1G79580	SMB_colamp	NAC	SMB	2	16067249	16067449	Promoter (<=1kb)	2	16067894	16068098	205	AT2G08960	AT2G08960.1	-445	NA
AT1G79580	SMB_colamp	NAC	SMB	3	5361536	5361736	Promoter (<=1kb)	3	5361207	5361719	513	AT3G15860	AT3G15860.1	0	AT3G15860
AT1G79580	SMB_colamp	NAC	SMB	3	7407659	7407859	Promoter (<=1kb)	3	7408246	7409349	1104	AT3G21130	AT3G21130.1	-387	AT3G21130
AT1G79580	SMB_colamp	NAC	SMB	3	8216132	8216332	Promoter (<=1kb)	3	8214295	8216305	2011	AT3G23090	AT3G23090.5	0	WDL3
AT1G79580	SMB_colamp	NAC	SMB	3	9005314	9005514	Promoter (1-2kb)	3	9006809	9007015	207	AT3G04785	AT3G04785.1	-1295	NA
AT1G79580	SMB_colamp	NAC	SMB	3	17629292	17629492	Promoter (<=1kb)	3	17629530	17633911	4382	AT3G47790	AT3G47790.1	-38	ABCA8
AT1G79580	SMB_colamp	NAC	SMB	3	17867030	17867230	Promoter (<=1kb)	3	17867131	17868460	1330	AT3G48240	AT3G48240.1	0	AT3G48240
AT1G79580	SMB_colamp	NAC	SMB	3	21064791	21064991	Promoter (<=1kb)	3	21064088	21064986	899	AT3G56891	AT3G56891.1	0	AT3G56891
AT1G79580	SMB_colamp	NAC	SMB	3	21411567	21411767	Promoter (<=1kb)	3	21407789	21411612	3824	AT3G57800	AT3G57800.1	0	AT3G57800
AT1G79580	SMB_colamp	NAC	SMB	3	3249006	3249206	Promoter (<=1kb)	3	3249513	3252555	3043	AT3G10450	AT3G10450.2	-307	SCPL7
AT1G79580	SMB_colamp	NAC	SMB	3	1808952	1809152	Promoter (1-2kb)	3	1802141	1807530	5390	AT3G06010	AT3G06010.1	-1422	ATCHR12
AT1G79580	SMB_colamp	NAC	SMB	4	14220178	14220378	Promoter (1-2kb)	4	14221632	14224116	2485	AT4G28800	AT4G28800.2	-1254	AT4G28800
AT1G79580	SMB_colamp	NAC	SMB	4	16745376	16745576	Promoter (<=1kb)	4	16744983	16745191	209	AT4G09125	AT4G09125.1	-185	NA
AT1G79580	SMB_colamp	NAC	SMB	1	6975245	6975445	Promoter (<=1kb)	1	6975339	6977267	1929	AT1G20120	AT1G20120.1	0	AT1G20120
AT1G79580	SMB_colamp	NAC	SMB	1	12043493	12043693	Promoter (1-2kb)	1	12044872	12045879	1008	AT1G33220	AT1G33220.1	-1179	AT1G33220
AT1G79580	SMB_colamp	NAC	SMB	1	18138192	18138392	Promoter (<=1kb)	1	18138169	18139131	963	AT1G49032	AT1G49032.2	23	AT1G49032
AT1G79580	SMB_colamp	NAC	SMB	1	17816510	17816710	Promoter (<=1kb)	1	17813961	17816548	2588	AT1G48260	AT1G48260.3	0	CIPK17
AT1G79580	SMB_colamp	NAC	SMB	1	7878884	7879084	Promoter (<=1kb)	1	7876640	7877962	1323	AT1G22290	AT1G22290.2	-922	AT1G22290
AT1G79580	SMB_colamp	NAC	SMB	5	6809150	6809350	Promoter (1-2kb)	5	6810908	6812146	1239	AT5G20180	AT5G20180.3	-1558	AT5G20180
AT1G79580	SMB_colamp	NAC	SMB	5	23514449	23514649	Promoter (<=1kb)	5	23515150	23516751	1602	AT5G58110	AT5G58110.1	-501	AT5G58110
AT1G79580	SMB_colamp	NAC	SMB	2	14391195	14391395	Promoter (<=1kb)	2	14387239	14390339	3101	AT2G34070	AT2G34070.2	-856	TBL37
AT1G79580	SMB_colamp	NAC	SMB	2	16475745	16475945	Promoter (<=1kb)	2	16476198	16477843	1646	AT2G39470	AT2G39470.1	-253	PNSL1
AT1G79580	SMB_colamp	NAC	SMB	2	17680249	17680449	Promoter (<=1kb)	2	17677876	17679293	1418	AT2G42460	AT2G42460.1	-956	AT2G42460
AT1G79580	SMB_colamp	NAC	SMB	1	7517496	7517696	Promoter (<=1kb)	1	7516009	7517637	1629	AT1G21470	AT1G21470.1	0	AT1G21470
AT1G79580	SMB_colamp	NAC	SMB	3	449037	449237	Promoter (<=1kb)	3	430877	448680	17804	AT3G02260	AT3G02260.2	-357	BIG
AT1G79580	SMB_colamp	NAC	SMB	3	1439563	1439763	Promoter (<=1kb)	3	1440014	1443730	3717	AT3G05150	AT3G05150.1	-251	AT3G05150
AT1G79580	SMB_colamp	NAC	SMB	3	2175814	2176014	Promoter (<=1kb)	3	2170005	2175771	5767	AT3G06880	AT3G06880.3	-43	AT3G06880
AT1G79580	SMB_colamp	NAC	SMB	3	4560445	4560645	Promoter (<=1kb)	3	4561107	4561345	239	AT3G13857	AT3G13857.1	-462	AT3G13857
AT1G79580	SMB_colamp	NAC	SMB	3	20862146	20862346	Promoter (<=1kb)	3	20860720	20862395	1676	AT3G56230	AT3G56230.1	49	AT3G56230
AT1G79580	SMB_colamp	NAC	SMB	4	13836033	13836233	Promoter (<=1kb)	4	13836090	13836305	216	AT4G07895	AT4G07895.1	0	NA
AT1G79580	SMB_colamp	NAC	SMB	1	752280	752480	Promoter (<=1kb)	1	752224	753140	917	AT1G03120	AT1G03120.2	56	RAB28
AT1G79580	SMB_colamp	NAC	SMB	1	4672395	4672595	Promoter (<=1kb)	1	4669446	4672377	2932	AT1G13630	AT1G13630.6	-18	AT1G13630
AT1G79580	SMB_colamp	NAC	SMB	1	9793965	9794165	Promoter (<=1kb)	1	9794544	9794763	220	AT1G06113	AT1G06113.1	-379	NA
AT1G79580	SMB_colamp	NAC	SMB	1	28315322	28315522	Promoter (<=1kb)	1	28314311	28314700	390	AT1G09553	AT1G09553.1	-622	NA
AT1G79580	SMB_colamp	NAC	SMB	1	7851326	7851526	Promoter (1-2kb)	1	7852904	7855213	2310	AT1G22240	AT1G22240.1	-1378	PUM8
AT1G79580	SMB_colamp	NAC	SMB	5	1895994	1896194	Promoter (1-2kb)	5	1891968	1894353	2386	AT5G06250	AT5G06250.5	-1641	DPA4
AT1G79580	SMB_colamp	NAC	SMB	5	26220831	26221031	Promoter (<=1kb)	5	26220644	26220985	342	AT5G65613	AT5G65613.1	0	NA
AT1G79580	SMB_colamp	NAC	SMB	5	8272345	8272545	Promoter (<=1kb)	5	8273519	8276526	3008	AT5G24310	AT5G24310.2	-974	ABIL3
AT1G79580	SMB_colamp	NAC	SMB	2	15950819	15951019	Promoter (<=1kb)	2	15948418	15950994	2577	AT2G38100	AT2G38100.2	0	NPF5.5
AT1G79580	SMB_colamp	NAC	SMB	2	17307870	17308070	Promoter (<=1kb)	2	17304319	17307426	3108	AT2G41500	AT2G41500.2	-444	LIS
AT1G79580	SMB_colamp	NAC	SMB	2	12088207	12088407	Promoter (<=1kb)	2	12088667	12090765	2099	AT2G28315	AT2G28315.1	-260	UXT1
AT1G79580	SMB_colamp	NAC	SMB	3	7583446	7583646	Promoter (<=1kb)	3	7582475	7582703	229	AT3G04135	AT3G04135.1	-743	NA
AT1G79580	SMB_colamp	NAC	SMB	3	7626555	7626755	Promoter (<=1kb)	3	7624406	7626654	2249	AT3G21660	AT3G21660.1	0	AT3G21660
AT1G79580	SMB_colamp	NAC	SMB	3	20921976	20922176	Promoter (<=1kb)	3	20916172	20921338	5167	AT3G56410	AT3G56410.1	-638	AT3G56410
AT1G79580	SMB_colamp	NAC	SMB	4	6547564	6547764	Promoter (<=1kb)	4	6546647	6546827	181	AT4G05800	at4g05800	-737	NA
AT1G79580	SMB_colamp	NAC	SMB	4	14191997	14192197	Promoter (<=1kb)	4	14192569	14194302	1734	AT4G28720	AT4G28720.1	-372	YUC8
AT1G79580	SMB_colamp	NAC	SMB	1	15685126	15685326	Promoter (<=1kb)	1	15680978	15684487	3510	AT1G41920	AT1G41920.1	-639	AT1G41920
AT1G79580	SMB_colamp	NAC	SMB	1	4156421	4156621	Promoter (1-2kb)	1	4157654	4159046	1393	AT1G12244	AT1G12244.1	-1033	AT1G12244
AT1G79580	SMB_colamp	NAC	SMB	1	20250093	20250293	Promoter (<=1kb)	1	20246037	20250310	4274	AT1G54220	AT1G54220.2	17	MTE2-3
AT1G79580	SMB_colamp	NAC	SMB	1	5388778	5388978	Promoter (<=1kb)	1	5389952	5391672	1721	AT1G15670	AT1G15670.1	-974	KMD2
AT1G79580	SMB_colamp	NAC	SMB	5	24797908	24798108	Promoter (1-2kb)	5	24799836	24800783	948	AT5G61710	AT5G61710.1	-1728	AT5G61710
AT1G79580	SMB_colamp	NAC	SMB	2	8025742	8025942	Promoter (1-2kb)	2	8026957	8028273	1317	AT2G18500	AT2G18500.1	-1015	OFP7
AT1G79580	SMB_colamp	NAC	SMB	2	8158004	8158204	Promoter (<=1kb)	2	8158106	8160091	1986	AT2G18840	AT2G18840.1	0	YIP4A
AT1G79580	SMB_colamp	NAC	SMB	2	8183942	8184142	Promoter (<=1kb)	2	8183879	8186851	2973	AT2G18890	AT2G18890.2	63	AT2G18890
AT1G79580	SMB_colamp	NAC	SMB	2	18115486	18115686	Promoter (<=1kb)	2	18115480	18118844	3365	AT2G43700	AT2G43700.4	6	LECRK-V.4
AT1G79580	SMB_colamp	NAC	SMB	2	6671122	6671322	Promoter (<=1kb)	2	6669654	6670381	728	AT2G15325	AT2G15325.1	-741	AT2G15325
AT1G79580	SMB_colamp	NAC	SMB	3	3201822	3202022	Promoter (1-2kb)	3	3203988	3208135	4148	AT3G10340	AT3G10340.1	-1966	PAL4
AT1G79580	SMB_colamp	NAC	SMB	3	21114897	21115097	Promoter (<=1kb)	3	21111700	21114737	3038	AT3G57050	AT3G57050.2	-160	CBL
AT1G79580	SMB_colamp	NAC	SMB	3	5618556	5618756	Promoter (<=1kb)	3	5616801	5618322	1522	AT3G16510	AT3G16510.1	-234	AT3G16510
AT1G79580	SMB_colamp	NAC	SMB	4	6719707	6719907	Promoter (1-2kb)	4	6715874	6718550	2677	AT4G10960	AT4G10960.1	-1157	UGE5
AT1G79580	SMB_colamp	NAC	SMB	4	7646036	7646236	Promoter (1-2kb)	4	7647237	7649915	2679	AT4G13130	AT4G13130.1	-1001	AT4G13130
AT1G79580	SMB_colamp	NAC	SMB	4	1407829	1408029	Promoter (<=1kb)	4	1408159	1412756	4598	AT4G03200	AT4G03200.1	-130	AT4G03200
AT1G79580	SMB_colamp	NAC	SMB	4	131272	131472	Promoter (<=1kb)	4	131422	132018	597	AT4G00305	AT4G00305.1	0	AT4G00305
AT1G79580	SMB_colamp	NAC	SMB	4	7962286	7962486	Promoter (<=1kb)	4	7962428	7966521	4094	AT4G13710	AT4G13710.1	0	AT4G13710
AT1G79580	SMB_colamp	NAC	SMB	1	567159	567359	Promoter (1-2kb)	1	568558	570554	1997	AT1G02650	AT1G02650.1	-1199	AT1G02650
AT1G79580	SMB_colamp	NAC	SMB	1	2530687	2530887	Promoter (1-2kb)	1	2527170	2529120	1951	AT1G08100	AT1G08100.1	-1567	NRT2.2
AT1G79580	SMB_colamp	NAC	SMB	1	18866679	18866879	Promoter (<=1kb)	1	18866518	18866798	281	AT1G07693	AT1G07693.1	0	NA
